1.000150000000000000e+05,9.936496077698917517e-01,9.936496077698917517e-01
1.000610000000000000e+05,9.920492318749437599e-01,9.920492318749437599e-01
1.000700000000000000e+05,9.658430232558139483e-01,9.658430232558139483e-01
1.001390000000000000e+05,9.924081533015989276e-01,9.924081533015989276e-01
1.001590000000000000e+05,9.934279332205708801e-01,9.934407602520400893e-01
1.001600000000000000e+05,9.922920365478716809e-01,9.922920365478716809e-01
1.001650000000000000e+05,9.909015298535676086e-01,9.909015298535676086e-01
1.001700000000000000e+05,9.727323445999349616e-01,9.908715265033565256e-01
1.002130000000000000e+05,9.891465783160059422e-01,9.891465783160059422e-01
1.002350000000000000e+05,9.852597595684126075e-01,9.852597595684126075e-01
1.002610000000000000e+05,9.824509752378950411e-01,9.924058161888881235e-01
1.002640000000000000e+05,9.927408378283006929e-01,9.927408378283006929e-01
1.003760000000000000e+05,9.716698656429942904e-01,9.716698656429942904e-01
1.003900000000000000e+05,9.945601970645592260e-01,9.945601970645592260e-01
1.003910000000000000e+05,9.711779918293916847e-01,9.711779918293916847e-01
1.003960000000000000e+05,9.682126881752388670e-01,9.682126881752388670e-01
1.004000000000000000e+03,9.896781136875061335e-01,9.896781136875061335e-01
1.004310000000000000e+05,9.948908021569309312e-01,9.948908021569309312e-01
1.004390000000000000e+05,9.940020381423787521e-01,9.940020381423787521e-01
1.004500000000000000e+05,9.926483818728633057e-01,9.926483818728633057e-01
1.004610000000000000e+05,9.554775941263699002e-01,9.554775941263699002e-01
1.004650000000000000e+05,9.906821580582076958e-01,9.906821580582076958e-01
1.004720000000000000e+05,9.899905058999051155e-01,9.899905058999051155e-01
1.004860000000000000e+05,9.706021415658462326e-01,9.706021415658462326e-01
1.005170000000000000e+05,9.725294801527986088e-01,9.725294801527986088e-01
1.005180000000000000e+05,9.915827888633821363e-01,9.915827888633821363e-01
1.005420000000000000e+05,9.923582192074872355e-01,9.923582192074872355e-01
1.005430000000000000e+05,9.892093996396675859e-01,9.892285636793366477e-01
1.006310000000000000e+05,9.907135975072262069e-01,9.907135975072262069e-01
1.006330000000000000e+05,9.880767764077792448e-01,9.883023090224798413e-01
1.006640000000000000e+05,9.943651389932381957e-01,9.943651389932381957e-01
1.006700000000000000e+05,9.877587643401909423e-01,9.877587643401909423e-01
1.006840000000000000e+05,9.902831428457647966e-01,9.902831428457647966e-01
1.007900000000000000e+04,9.911147751213703616e-01,9.911147751213703616e-01
1.007910000000000000e+05,9.890101589939196414e-01,9.890101589939196414e-01
1.008560000000000000e+05,9.814101033530032714e-01,9.892044282472666206e-01
1.009900000000000000e+05,8.265284078634693721e-01,9.637279596977330609e-01
1.009910000000000000e+05,9.815592283573364440e-01,9.816113945578232025e-01
1.010000000000000000e+02,9.901673586876226230e-01,9.901673586876226230e-01
1.010330000000000000e+05,9.849268841394825946e-01,9.849268841394825946e-01
1.010340000000000000e+05,9.934057073746652700e-01,9.934057073746652700e-01
1.010350000000000000e+05,9.943989462230112819e-01,9.943989462230112819e-01
1.010600000000000000e+05,9.704958641128854646e-01,9.704958641128854646e-01
1.011150000000000000e+05,9.932736672410916734e-01,9.932736672410916734e-01
1.011680000000000000e+05,9.815229563269876056e-01,9.832663363559875913e-01
1.012690000000000000e+05,9.892870336165496825e-01,9.892870336165496825e-01
1.012910000000000000e+05,9.940555035053144639e-01,9.940555035053144639e-01
1.013130000000000000e+05,9.757222297572223368e-01,9.757222297572223368e-01
1.013140000000000000e+05,9.916493181446048855e-01,9.916493181446048855e-01
1.013280000000000000e+05,9.913876837402058051e-01,9.913876837402058051e-01
1.013290000000000000e+05,9.953310398090290390e-01,9.953310398090290390e-01
1.013400000000000000e+04,9.912934150557912716e-01,9.912934150557912716e-01
1.013500000000000000e+04,9.875125969416815863e-01,9.875125969416815863e-01
1.013570000000000000e+05,9.930515600796635534e-01,9.930515600796635534e-01
1.013720000000000000e+05,9.764680282259317057e-01,9.764680282259317057e-01
1.013760000000000000e+05,9.941759271656178676e-01,9.941759271656178676e-01
1.013870000000000000e+05,9.952211627748963618e-01,9.952211627748963618e-01
1.013890000000000000e+05,9.944286356147969963e-01,9.944286356147969963e-01
1.013920000000000000e+05,9.907257605104249354e-01,9.907483365235622008e-01
1.013940000000000000e+05,9.913774364176508591e-01,9.913774364176508591e-01
1.013950000000000000e+05,9.937043493293763463e-01,9.937043493293763463e-01
1.013960000000000000e+05,9.871016060580843909e-01,9.871016060580843909e-01
1.014030000000000000e+05,9.537037037037036091e-01,9.537037037037036091e-01
1.014140000000000000e+05,9.792219965630369893e-01,9.792219965630369893e-01
1.014150000000000000e+05,9.880547310504597114e-01,9.880547310504597114e-01
1.014340000000000000e+05,9.908696819733763261e-01,9.908696819733763261e-01
1.014490000000000000e+05,9.764624760058890907e-01,9.764624760058890907e-01
1.014550000000000000e+05,9.587690752266911920e-01,9.587690752266911920e-01
1.014660000000000000e+05,9.897423067300474830e-01,9.930882131441098881e-01
1.014700000000000000e+05,9.897561463122127590e-01,9.897561463122127590e-01
1.015130000000000000e+05,9.951371609692640785e-01,9.951371609692640785e-01
1.015580000000000000e+05,9.932214381668545977e-01,9.932214381668545977e-01
1.016360000000000000e+05,9.934328169259253327e-01,9.934328169259253327e-01
1.016410000000000000e+05,9.880076515597410181e-01,9.880076515597410181e-01
1.016520000000000000e+05,9.342137096774193461e-01,9.911233744010951030e-01
1.016770000000000000e+05,9.953937221226395460e-01,9.953937221226395460e-01
1.016930000000000000e+05,9.951495044515369370e-01,9.951495044515369370e-01
1.017490000000000000e+05,9.901372822101582871e-01,9.901654255016770767e-01
1.017600000000000000e+04,9.919212508389469996e-01,9.919705670320928537e-01
1.017700000000000000e+05,9.933763949838106955e-01,9.933763949838106955e-01
1.017870000000000000e+05,9.946120006592376050e-01,9.946120006592376050e-01
1.017970000000000000e+05,9.845945160352679304e-01,9.846263161294489530e-01
1.018060000000000000e+05,9.934577612007640113e-01,9.934727026620544521e-01
1.018170000000000000e+05,9.934764792656941568e-01,9.934764792656941568e-01
1.018580000000000000e+05,9.918530971162550225e-01,9.918313684074402392e-01
1.018670000000000000e+05,9.931653973833235449e-01,9.931531091719044690e-01
1.018750000000000000e+05,9.818402905553510474e-01,9.818402905553510474e-01
1.018890000000000000e+05,9.904246788572506066e-01,9.904713984716501107e-01
1.018970000000000000e+05,9.779382797110965919e-01,9.780667192014710354e-01
